id;fold;val_score;representation
52;0;tensor(1.9440);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
52;1;tensor(1.8995);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
52;2;tensor(1.9087);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
52;3;tensor(1.9442);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
52;4;tensor(1.9066);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
52;5;tensor(1.9325);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
52;6;tensor(1.9657);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
52;7;tensor(1.9088);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
52;8;tensor(1.8593);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
52;9;tensor(1.8240);[sub, div, mul, tensor(-0.5877), tensor(0.4603), mul, tensor(-0.0404), 6, sub, sub, tensor(-0.9940), 0, sub, tensor(-0.1562), tensor(0.3032)]
